organization	recall_number	recall_date	recall_url	description	summary
USDA	af74418d14	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-063-2013-release	Ferrarini USA, Importer of Record in San Fernando, Calif., is recalling approximately 15,118 pounds of salami products that were not presented for import reinspection.	California Importer Recalls Salami Products That Were Not Presented To USDA for Reinspection
USDA	ad8342e693	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-059-2013-release-expansion	Reser's Fine Foods, a Topeka, Kan. establishment, is expanding its recall of chicken, ham and beef products to include all products produced between Sept. 5 and Oct. 9, 2013.	Kansas Firm Recalls Chicken, Ham And Beef Products Due To Potential Listeria Monocytogenes Contamination
USDA	fbeac72f82	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-062-2013-release	Taylor Farms, a Jessup, Md. establishment, is recalling approximately 5,084 pounds of broccoli salad kit products.	Maryland Firm Recalls Broccoli Salad Kits For Possible Listeria Contamination
USDA	ff955e91c9	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-055-2013-expansion	Garden Fresh Foods, a Milwaukee, WI. establishment, is recalling approximately 103,080 additional pounds of ready-to-eat chicken and ham products due to possible contamination with Listeria monocytogenes.	Wisconsin Firm Recalls Ready-To-Eat Chicken And Ham Products Due To Potential Listeria Monocytogenes Contamination
USDA	d8cc752824	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-061-2013-release	Boston Salads and Provisions Company, Inc., a Boston, Mass., establishment, is recalling approximately 222,959 pounds of ready-to-eat chicken salad products due to possible contamination with Listeria monocytogenes (Lm).	Massachusetts Firm Recalls USDA-Regulated Ready-To-Eat Products for Possible Listeria Contamination
USDA	409a9d5c0b	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/rc-060-2013-release	Costco, in Coon Rapids, Minn., is recalling an undetermined amount of lean fresh ground beef products that may be contaminated with E. coli O157:H7.	Minnesota Firm Recalls Ground Beef Product Due To Possible E. Coli O157:H7 Contamination
USDA	10c63b66bd	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/rc-059-2013-release	Reser's Fine Foods, a Topeka, Kan. establishment, is recalling approximately 22,800 pounds of chicken, ham and beef products due to possible contamination with Listeria monocytogenes.	Kansas Firm Recalls Chicken, Ham and Beef Products Due To Potential Listeria Monocytogenes Contamination
USDA	1f2c3af2df	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-055-2013-expanded	Garden Fresh Foods, a Milwaukee, WI. establishment, is recalling approximately 6,694 additional pounds of ready-to-eat chicken and ham products due to possible contamination with Listeria monocytogenes. The company is recalling these products in addition to the 19,054 pounds of similar products that were recalled on Sept. 25, 2013.	Wisconsin Firm Recalls Ready-To-Eat Chicken and Ham Products Due To Potential Listeria Monocytogenes Contamination
USDA	eeb24e6273	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-058-2013-expanded	Costco's El Camino Real store in San Francisco, Calif., is recalling an additional 14,093 units of rotisserie chicken products that may be contaminated with a strain of Salmonella. This is in addition to the 9,043 units that were recalled on Oct. 12.	California Wholesale Store Recalls Rotisserie Chicken Products Due To Possible Salmonella Contamination
USDA	2e2911428c	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-058-2013-release	Costco's El Camino Real store in South San Francisco, Calif., is recalling 9,043 units (approximately 39,755 lbs.) of rotisserie chicken products that may be contaminated with a strain of Salmonella Heidelberg.	California Wholesale Store Recalls Rotisserie Chicken Products Due to Possible Salmonella Heidelberg Contamination
USDA	df4b8f5583	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/rnr-057-2013	Central Valley Meat Company, a Hanford, Calif., establishment, is recalling approximately 89,720 pounds of ground beef that may contain small pieces of plastic.	Recall Notification Report 057-2013
USDA	a2ee11084c	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/rc-056-2013-release	Junction Pizza, a Grey Eagle, Minn. establishment, is recalling approximately 17,194 pounds of frozen pizza products that contain soy lecithin, a known allergen, which is not declared on the product labels.	Minnesota Firm Recalls Pizza Products Due To Misbranding and Undeclared Allergen
USDA	0213dafd2f	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/rc-055-2013-release	Garden Fresh Foods, a Milwaukee, Wisc.establishment, is recalling approximately 19,054 pounds of ready-to-eat chicken and ham products due to possible contamination with Listeria monocytogenes.	Wisconsin Firm Recalls Ready-To-Eat Chicken And Ham Products Due To Potential Listeria Monocytogenes Contamination
USDA	0847e8d819	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-053-2013-release-exp	Siberoni, a Portland, Ore. firm, is recalling an undetermined amount of raw and frozen meat and poultry pelmeni (Eastern European-style ravioli products) which were produced without the benefit of inspection.	Oregon Firm Recalls Meat and Poultry Ravioli Products Produced Without Benefit of Inspection
USDA	9a33480f42	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-054-2013-release	Central Valley Meat Company, a Hanford, Calif., establishment, is recalling 58,240 pounds of ground beef that may contain small pieces of plastic.	California Firm Recalls Ground Beef Products That May Contain Foreign Materials
USDA	6878006e30	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-053-2013-release	Siberoni, a Portland, Ore. firm, is recalling 169,655 pounds of raw and frozen meat and poultry pelmeni (Eastern European-style ravioli products) which were produced without the benefit of inspection.	Oregon Firm Recalls Meat and Poultry Ravioli Products Produced Without Benefit of Inspection
USDA	76f5b3685a	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-052-2013-release	Galant Food Company, a San Leandro, Calif. establishment, is recalling approximately 420 pounds of Chicken Provance French puff pastry product because of misbranding and an undeclared allergen (egg).	California Firm Recalls Chicken Provance French Puff Pastry Due To Misbranding and Undeclared Allergen
USDA	a3fb108105	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-051-2013-release	National Beef Packing Company, a Dodge City, Kan., establishment, is recalling approximately 690 pounds of beef tongue root filet products that may be contaminated with E. coli O157:H7.	Kansas Firm Recalls Beef Products Due to Possible E. Coli O157:H7 Contamination
USDA	3240b745a6	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-050-2013-release	Galant Food Company, a San Leandro, Calif. establishment is recalling approximately 1,650 pounds of fresh or frozen calzone products because of misbranding and an undeclared allergen.	California Firm Recalls Calzone Products Due To Misbranding And Undeclared Allergen
USDA	bb2fdfb2d8	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-049-2013-release	Campbell Soup Supply Company LLC, a Paris, TX establishment, is recalling 1,920 cans (approximately 1,740 pounds) of SpaghettiOs with Meatballs due to misbranding and undeclared allergens.	Texas Firm Recalls Canned Pasta Due to Misbranding and Undeclared Allergen
USDA	8fba3a93cc	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-046-2013-exp	Westlake Foods, a Santa Ana, Calif., establishment, is recalling a total of approximately 69,123 pounds of cured pork products because of misbranding and undeclared allergens.	California Firm Recalls Additional Pork Products Due To Misbranding and Undeclared Allergens
USDA	d0df83ab9c	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-046-2013-release	Westlake Foods, a Santa Ana, Calif., establishment, is recalling approximately 47,419 pounds of cured pork products because of undeclared wheat.	California Firm Recalls Cured Pork Products Due To Misbranding And Undeclared Allergen
USDA	40763b1eaf	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-045-2013-release	United Processing LLC, a New York Mills, NY firm, is recalling approximately 12,600 pounds of boneless veal products because they may be contaminated with E. coli O157:H7, E. coli O145 and E. coli O45.	New York Firm Recalls Boneless Veal Products Due To Possible E. Coli Contamination
USDA	401bca5e8f	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/Recall-044-2013-Release	Traditions, a Pearl, Miss., establishment, is recalling 2,486 pounds of frozen chicken meals because of misbranding and an undeclared allergen.	Mississippi Firm Recalls Frozen Chicken Meals Due To Misbranding And Undeclared Allergen
USDA	f67a442fc5	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/Recall-043-2013-Release	National Beef Packing Company, a Liberal, Kan., firm, is recalling approximately 50,100 pounds of ground beef products that may be contaminated with E. coli O157:H7.	Kansas Firm Recalls Ground Beef Products Due To Possible E. coli O157:H7 Contamination
USDA	c3c459b1e6	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-041-2013-release	Tip Top Poultry, Inc., a Rockmart, Ga., establishment is recalling approximately 18,000 pounds of mechanically separated chicken product that may contain pieces of plastic.	Georgia Firm Recalls Mechanically Separated Chicken Product That May Contain Plastic
USDA	e03832f2db	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/CT_Index22	Acadian Fine Foods, LLC, a Church Point, La. establishment, is recalling approximately 17,037 pounds of pork stew and chicken stew products because of misbranding and undeclared allergens. The products contain whey and soy, known allergens which are not declared on the product label.	Louisiana Firm Recalls Stew Products Due To Misbranding and Undeclared Allergens
USDA	1574ff4cad	2013-11-26	http://www.fsis.usda.gov/wps/wcm/connect/FSIS-Content/internet/main/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2013/recall-031-2013-release	Recall covers an undetermined amount of frozen pizzas that may be contaminated with extraneous materials and are the subject of a recall administered by the U.S. Department of Agriculture's Food Safety and Inspection Service (FSIS) and the Food and Drug Administration (FDA),	Wisconsin Firm Recalls Frozen Pizzas Due To Possible Foreign Matter Contamination
